Date,Value
2016-10-31,6055.341831
2016-11-30,5909.310444
2016-12-30,5967.906281
2017-01-31,6189.999634
2017-02-28,6259.571106
2017-03-31,6244.964389
2017-04-28,6310.514076
2017-05-31,6501.025607
2017-06-30,6571.266619
2017-07-31,6704.272142
2017-08-31,6701.16715
2017-09-29,6840.849195
2017-10-31,7156.355659
2017-11-30,7370.641021
2017-12-29,7423.496742
2018-01-31,7763.784377
2018-02-28,7647.3052
2018-03-30,7496.344533
2018-04-30,7546.384216
2018-05-31,7472.965798
2018-06-29,7286.2033
2018-07-31,7315.389207
2018-08-31,7331.990676
2018-09-28,7564.143181
2018-10-31,6924.834714
2018-11-30,6952.556766
2018-12-31,6489.83392
2019-01-31,6885.785616
2019-02-28,6884.003019
2019-03-29,6934.225719
2019-04-30,7030.478078
2019-05-31,6752.486574
2019-06-28,7006.853373
2019-07-31,7016.702751
2019-08-30,6946.023321
2019-09-30,7237.605169
2019-10-31,7588.889364
2019-11-29,7631.640628
2019-12-31,7792.581126
2020-01-31,7686.649266
2020-02-28,6984.221272
2020-03-31,6496.733675
2020-04-30,6846.789232
2020-05-29,7252.314571
2020-06-30,7252.997428
2020-07-31,7137.835286
2020-08-31,7681.43886
2020-09-30,7766.676726
2020-10-30,7642.717262
2020-11-30,8597.870881
2020-12-31,8954.356677
2021-01-29,8864.805339
2021-02-26,8999.644114
2021-03-31,9106.88535
2021-04-30,8968.245043
2021-05-31,9109.030654
2021-06-30,9084.27354
2021-07-30,8969.37884
2021-08-31,9245.331714
2021-09-30,9511.213549
2021-10-29,9191.414353
2021-11-30,8965.292214
2021-12-31,9136.837979
2022-01-31,8673.421304
2022-02-28,8577.046971
2022-03-31,8547.917259
2022-04-29,7795.352165
2022-05-31,7923.859982
2022-06-30,7300.272497
2022-07-29,7716.426884
2022-08-31,7519.746522
2022-09-30,6751.457312
2022-10-31,6951.606397
2022-11-30,7624.783321
2022-12-30,7646.991169
2023-01-31,8122.297579
2023-02-28,7810.938274
2023-03-31,8134.945438
2023-04-28,8164.772207
2023-05-31,8317.249555
2023-06-30,8659.43377
2023-07-31,8920.975545
2023-08-31,8705.281771
2023-09-29,8533.911386
2023-10-31,8149.659321
2023-11-30,8847.415018
2023-12-29,9235.479472
2024-01-31,9662.072247
2024-02-29,9952.336552
2024-03-29,10266.421319
2024-04-30,9768.022762
2024-05-31,9900.238967
2024-06-28,9831.362303
2024-07-31,10401.494729
2024-08-30,10454.601837
2024-09-30,10408.958877
2024-10-31,10003.488943
2024-11-29,10069.634641
2024-12-31,10036.889285
2025-01-31,10194.005485
