Date,Value
2016-10-31,7411.21095
2016-11-30,7280.229235
2016-12-30,7685.512194
2017-01-31,7731.936246
2017-02-28,7760.249851
2017-03-31,8250.145122
2017-04-28,8699.626489
2017-05-31,9171.884829
2017-06-30,9063.589683
2017-07-31,9320.29031
2017-08-31,9418.755085
2017-09-29,9826.549709
2017-10-31,9973.917208
2017-11-30,9999.981239
2017-12-29,9983.405364
2018-01-31,10684.295825
2018-02-28,10166.318206
2018-03-30,10022.22996
2018-04-30,10507.819721
2018-05-31,10142.21996
2018-06-29,10054.39583
2018-07-31,10420.453428
2018-08-31,10214.290271
2018-09-28,10342.889037
2018-10-31,9374.154858
2018-11-30,9210.100075
2018-12-31,8795.746235
2019-01-31,9311.229125
2019-02-28,9696.958177
2019-03-29,9744.596439
2019-04-30,10207.585109
2019-05-31,9632.42042
2019-06-28,10457.14308
2019-07-31,10210.840262
2019-08-30,10036.950312
2019-09-30,10286.112273
2019-10-31,10657.638586
2019-11-29,10842.497725
2019-12-31,11166.432185
2020-01-31,10791.289215
2020-02-28,9833.748244
2020-03-31,8098.534896
2020-04-30,8456.643646
2020-05-29,8889.615399
2020-06-30,9433.057414
2020-07-31,9704.984889
2020-08-31,10168.299023
2020-09-30,9710.133246
2020-10-30,9244.9309
2020-11-30,11364.426883
2020-12-31,11691.780011
2021-01-29,11334.552713
2021-02-26,11899.205544
2021-03-31,12217.101926
2021-04-30,12977.993281
2021-05-31,13630.697788
2021-06-30,13383.637496
2021-07-30,13612.950034
2021-08-31,13701.144487
2021-09-30,13159.249045
2021-10-29,13745.542573
2021-11-30,13165.985654
2021-12-31,14099.171389
2022-01-31,13565.616498
2022-02-28,12960.737225
2022-03-31,12881.453693
2022-04-29,12070.088584
2022-05-31,12313.79043
2022-06-30,11041.86746
2022-07-29,11754.148801
2022-08-31,11008.206143
2022-09-30,10068.0165
2022-10-31,11021.530271
2022-11-30,12325.056753
2022-12-30,12312.988924
2023-01-31,13702.376786
2023-02-28,13687.243425
2023-03-31,14121.863733
