Date,Value
2016-10-31,8407.798182
2016-11-30,8711.439359
2016-12-30,8873.982756
2017-01-31,9057.801653
2017-02-28,9413.932279
2017-03-31,9427.218093
2017-04-28,9529.123669
2017-05-31,9659.081654
2017-06-30,9719.599518
2017-07-31,9917.617324
2017-08-31,9950.134714
2017-09-29,10153.049724
2017-10-31,10385.544208
2017-11-30,10701.684976
2017-12-29,10817.693131
2018-01-31,11438.54853
2018-02-28,11018.809661
2018-03-30,10749.935478
2018-04-30,10793.111632
2018-05-31,11056.292576
2018-06-29,11131.375023
2018-07-31,11530.980457
2018-08-31,11912.820608
2018-09-28,11967.294556
2018-10-31,11136.457306
2018-11-30,11353.426997
2018-12-31,10330.721456
2019-01-31,11180.301026
2019-02-28,11554.586085
2019-03-29,11768.215405
2019-04-30,12240.112147
2019-05-31,11466.227944
2019-06-28,12271.573758
2019-07-31,12461.153359
2019-08-30,12244.445564
2019-09-30,12462.251301
2019-10-31,12733.55628
2019-11-29,13212.258107
2019-12-31,13599.624649
2020-01-31,13626.247547
2020-02-28,12515.095128
2020-03-31,10927.734769
2020-04-30,12365.160234
2020-05-29,13008.360677
2020-06-30,13305.19343
2020-07-31,14095.014906
2020-08-31,15153.278694
2020-09-30,14587.965006
2020-10-30,14208.389548
2020-11-30,15852.246637
2020-12-31,16506.004299
2021-01-29,16352.893666
2021-02-26,16779.964344
2021-03-31,17411.231823
2021-04-30,18358.841877
2021-05-31,18447.105651
2021-06-30,18960.702811
2021-07-30,19409.048617
2021-08-31,19981.83814
2021-09-30,19038.379463
2021-10-29,20366.285734
2021-11-30,20161.219612
2021-12-31,20958.030899
2022-01-31,19771.406765
2022-02-28,19192.166064
2022-03-31,19866.92901
2022-04-29,18065.869421
2022-05-31,18026.300645
2022-06-30,16534.169471
2022-07-29,18076.357474
2022-08-31,17368.286449
2022-09-30,15757.493896
2022-10-31,17008.383657
2022-11-30,17933.754344
2022-12-30,16879.298293
2023-01-31,17989.883426
2023-02-28,17560.423372
2023-03-31,18184.144444
2023-04-28,18414.905335
2023-05-31,18534.693812
2023-06-30,19770.619413
2023-07-31,20451.176585
2023-08-31,20106.455457
2023-09-29,19163.672151
2023-10-31,18722.685288
2023-11-30,20488.088409
2023-12-29,21453.380089
2024-01-31,21787.560073
2024-02-29,22956.654547
2024-03-29,23686.846639
2024-04-30,22709.094909
2024-05-31,23793.786006
2024-06-28,24644.68645
2024-07-31,24954.021708
2024-08-30,25555.840691
2024-09-30,26105.670432
2024-10-31,25912.876665
2024-11-29,27534.737501
2024-12-31,26834.014578
2025-01-31,27650.963466
