Date,Value
2016-11-30,6335.137019
2016-12-30,6451.33114
2017-01-31,6695.357908
2017-02-28,6591.779976
2017-03-31,6624.467995
2017-04-28,6487.563663
2017-05-31,6475.502078
2017-06-30,6678.851865
2017-07-31,6946.032281
2017-08-31,6958.598303
2017-09-29,7220.082001
2017-10-31,7208.888291
2017-11-30,7257.100434
2017-12-29,7541.878136
2018-01-31,7615.521459
2018-02-28,7060.115555
2018-03-30,6999.683416
2018-04-30,7175.418235
2018-05-31,7320.536258
2018-06-29,7341.63681
2018-07-31,7522.409553
2018-08-31,7415.534553
2018-09-28,7413.237819
2018-10-31,6838.69617
2018-11-30,6862.076793
2018-12-31,6293.200395
2019-01-31,7117.495082
2019-02-28,7318.177807
2019-03-29,7274.73889
2019-04-30,7500.528672
2019-05-31,7203.965946
2019-06-28,7646.1472
2019-07-31,7605.551677
2019-08-30,7520.768636
2019-09-30,7695.861832
2019-10-31,7683.822081
2019-11-29,7876.315265
2019-12-31,8086.610628
2020-01-31,8058.205469
2020-02-28,7473.450512
2020-03-31,5873.456534
2020-04-30,6603.990239
2020-05-29,6821.777677
2020-06-30,7073.833495
2020-07-31,7502.488963
2020-08-31,7907.481346
2020-09-30,7524.661381
2020-10-30,7279.963758
2020-11-30,8288.375071
2020-12-31,8589.019573
2021-01-29,8502.412671
2021-02-26,8979.655292
2021-03-31,9430.366441
2021-04-30,9852.149643
2021-05-31,10392.860241
2021-06-30,10394.452584
2021-07-30,10388.671793
2021-08-31,10413.783688
2021-09-30,10148.524221
2021-10-29,10927.240026
2021-11-30,10397.078535
2021-12-31,10896.572455
2022-01-31,10808.999985
2022-02-28,10831.607942
2022-03-31,11415.164602
2022-04-29,10587.227052
2022-05-31,10746.572716
2022-06-30,9636.148865
2022-07-29,10113.860013
2022-08-31,9709.826425
2022-09-30,8890.800528
2022-10-31,9478.150012
2022-11-30,10058.328481
2022-12-30,9570.730878
2023-01-31,10440.930454
2023-02-28,9990.335964
2023-03-31,10005.860772
2023-04-28,10310.127112
2023-05-31,9751.617384
2023-06-30,10397.252408
2023-07-31,10741.091197
2023-08-31,10298.356855
2023-09-29,9999.016363
2023-10-31,9441.685951
2023-11-30,10429.737964
2023-12-29,11143.830551
2024-01-31,11064.188679
2024-02-29,11142.757535
2024-03-29,11609.896425
2024-04-30,11221.094038
2024-05-31,11610.01461
2024-06-28,11383.909513
2024-07-31,11946.328423
2024-08-30,12436.209457
2024-09-30,12773.582475
2024-10-31,12483.291526
2024-11-29,13317.474058
2024-12-31,12563.692101
2025-01-31,12923.323438
