Date,Value
2017-03-31,1160.338637
2017-04-28,1190.342736
2017-05-31,1258.084414
2017-06-30,1269.130875
2017-07-31,1365.127756
2017-08-31,1390.838944
2017-09-29,1443.172778
2017-10-31,1428.46514
2017-11-30,1433.12794
2017-12-29,1413.55873
2018-01-31,1572.378004
2018-02-28,1480.074442
2018-03-30,1486.148083
2018-04-30,1565.964319
2018-05-31,1394.148898
2018-06-29,1390.446783
2018-07-31,1440.098681
2018-08-31,1304.922332
2018-09-28,1334.121207
2018-10-31,1210.078406
2018-11-30,1217.861375
2018-12-31,1177.236979
2019-01-31,1280.637837
2019-02-28,1327.823933
2019-03-29,1356.73126
2019-04-30,1383.756106
2019-05-31,1275.974253
2019-06-28,1403.579619
2019-07-31,1386.507171
2019-08-30,1366.504939
2019-09-30,1403.846665
2019-10-31,1467.536743
2019-11-29,1474.882796
2019-12-31,1514.576755
2020-01-31,1482.72648
2020-02-28,1383.881629
2020-03-31,1069.523851
2020-04-30,1097.423117
2020-05-29,1157.936606
2020-06-30,1249.878182
2020-07-31,1299.504392
2020-08-31,1347.315609
2020-09-30,1279.256242
2020-10-30,1193.442819
2020-11-30,1508.418806
2020-12-31,1567.848042
2021-01-29,1505.72969
2021-02-26,1592.64413
2021-03-31,1665.087998
2021-04-30,1674.303223
2021-05-31,1784.083431
2021-06-30,1734.121942
2021-07-30,1747.359124
2021-08-31,1769.676625
2021-09-30,1712.4141
2021-10-29,1800.99641
2021-11-30,1687.848312
2021-12-31,1806.406116
2022-01-31,1762.063043
2022-02-28,1683.79108
2022-03-31,1641.403367
2022-04-29,1532.826764
2022-05-31,1584.260205
2022-06-30,1358.864662
2022-07-29,1392.668058
2022-08-31,1324.433712
2022-09-30,1238.389198
2022-10-31,1372.46537
2022-11-30,1560.079968
2022-12-30,1559.815454
2023-01-31,1745.366073
2023-02-28,1747.781408
2023-03-31,1766.006386
2023-04-28,1844.404692
2023-05-31,1723.06809
2023-06-30,1900.455017
2023-07-31,2010.94494
2023-08-31,1930.213849
2023-09-29,1833.152518
2023-10-31,1789.537275
2023-11-30,1982.105453
2023-12-29,2061.59031
2024-01-31,2060.668851
2024-02-29,2171.192717
2024-03-29,2311.984346
2024-04-30,2249.977154
2024-05-31,2378.147117
2024-06-28,2256.458664
2024-07-31,2347.601105
2024-08-30,2455.569993
2024-09-30,2464.129344
2024-10-31,2400.024928
2024-11-29,2302.839849
2024-12-31,2311.241864
2025-01-31,2497.01626
